GEO,ID,year,month,value
U,S295498,2025,9,10194.18049
U,S295498,2025,10,10764.70388
U,S295498,2025,11,10508.93
U,S295498,2025,12,10929.30983
U,S337028,2022,1,11468
U,S337028,2022,2,10533
U,S337028,2022,3,12139
U,S337028,2022,4,8790
U,S337028,2022,5,13496
U,S337028,2022,6,12291
U,S337028,2022,7,12880
U,S337028,2022,8,11619
U,S337028,2022,9,12500
U,S337028,2022,10,13428
U,S337028,2022,11,13434
U,S337028,2022,12,14713
U,S337028,2023,1,14713
U,S337028,2023,2,13381
U,S337028,2023,3,13241
U,S337028,2023,4,13271
U,S337028,2023,5,14358
U,S337028,2023,6,14786
U,S337028,2023,7,14548
U,S337028,2023,8,14647
U,S337028,2023,9,15085
U,S337028,2023,10,14536
U,S337028,2023,11,10916
U,S337028,2023,12,10397
U,S337028,2024,1,10552
U,S337028,2024,2,10103
U,S337028,2024,3,8908
U,S337028,2024,4,10555
U,S337028,2024,5,10270
U,S337028,2024,6,9776
U,S337028,2024,7,9394
U,S337028,2024,8,9598
U,S337028,2024,9,9716
U,S337028,2024,10,10137.66451
U,S337028,2024,11,9933.981947
U,S337028,2024,12,9862.780639
U,S337028,2025,1,10100.17953
U,S337028,2025,2,9347.738427
U,S337028,2025,3,8087.16791
U,S337028,2025,4,10177.31938
U,S337028,2025,5,10482.60548
U,S337028,2025,6,10232.33599
U,S337028,2025,7,10538.23485
U,S337028,2025,8,10755.31267
U,S337028,2025,9,10225.75445
U,S337028,2025,10,10798.0449
U,S337028,2025,11,10541.47882
U,S337028,2025,12,10963.16068
U,S581160,2022,1,13271
U,S581160,2022,2,12848
U,S581160,2022,3,14995
U,S581160,2022,4,9616
U,S581160,2022,5,15499
U,S581160,2022,6,14186
U,S581160,2022,7,14012
U,S581160,2022,8,12669
U,S581160,2022,9,12125
U,S581160,2022,10,12624
U,S581160,2022,11,12545
U,S581160,2022,12,12570
U,S581160,2023,1,11381
U,S581160,2023,2,10953
U,S581160,2023,3,10116
U,S581160,2023,4,7257
U,S581160,2023,5,12271
U,S581160,2023,6,12939
U,S581160,2023,7,11563
U,S581160,2023,8,11801
U,S581160,2023,9,2036
U,S581160,2023,10,9428
U,S581160,2023,11,8886
U,S581160,2023,12,9888
U,S581160,2024,1,9993
U,S581160,2024,2,11297
U,S581160,2024,3,9543
U,S581160,2024,4,12048
U,S581160,2024,5,11652
U,S581160,2024,6,13093
U,S581160,2024,7,12233
U,S581160,2024,8,12019
U,S581160,2024,9,12415
U,S581160,2024,10,13001.71767
U,S581160,2024,11,12817.50953
U,S581160,2024,12,12875.11701
U,S581160,2025,1,12905.90046
U,S581160,2025,2,11944.43933
U,S581160,2025,3,0
U,S581160,2025,4,433.4822976
U,S581160,2025,5,13394.56021
U,S581160,2025,6,13074.76856
U,S581160,2025,7,13465.64282
U,S581160,2025,8,13743.02252
U,S581160,2025,9,13066.35874
U,S581160,2025,10,13797.62531
U,S581160,2025,11,13469.78793
U,S581160,2025,12,14008.60846
U,S542014,2022,1,7126
U,S542014,2022,2,6867
U,S542014,2022,3,7555
U,S542014,2022,4,4996
U,S542014,2022,5,8168
U,S542014,2022,6,7930
U,S542014,2022,7,8798
U,S542014,2022,8,7823
U,S542014,2022,9,7870
U,S542014,2022,10,8104
U,S542014,2022,11,8016
U,S542014,2022,12,9318
U,S542014,2023,1,8863
U,S542014,2023,2,8122
U,S542014,2023,3,8147
U,S542014,2023,4,8299
U,S542014,2023,5,12481
U,S542014,2023,6,13258
U,S542014,2023,7,12869
U,S542014,2023,8,12255
U,S542014,2023,9,12580
U,S542014,2023,10,12654
U,S542014,2023,11,10303
U,S542014,2023,12,12077
U,S542014,2024,1,10884
U,S542014,2024,2,10004
U,S542014,2024,3,8308
U,S542014,2024,4,9710
U,S542014,2024,5,12540
U,S542014,2024,6,14154
U,S542014,2024,7,13902
U,S542014,2024,8,15027
U,S542014,2024,9,13552
U,S542014,2024,10,14288.29996
U,S542014,2024,11,14093.31949
U,S542014,2024,12,14223.1052
U,S542014,2025,1,14087.85848
U,S542014,2025,2,13038.34409
U,S542014,2025,3,11280.08435
U,S542014,2025,4,14195.45412
U,S542014,2025,5,14621.27104
U,S542014,2025,6,14272.19199
U,S542014,2025,7,14698.8636
U,S542014,2025,8,15001.64649
U,S542014,2025,9,14263.01197
U,S542014,2025,10,15061.24995
U,S542014,2025,11,14703.38833
U,S542014,2025,12,15291.55553
U,S410072,2022,1,11297
U,S410072,2022,2,10709
U,S410072,2022,3,12152
U,S410072,2022,4,8822
U,S410072,2022,5,13896
U,S410072,2022,6,12159
U,S410072,2022,7,13378
U,S410072,2022,8,12088
U,S410072,2022,9,10359
U,S410072,2022,10,10866
U,S410072,2022,11,10628
U,S410072,2022,12,11968
U,S410072,2023,1,11022
U,S410072,2023,2,10528
U,S410072,2023,3,11161
U,S410072,2023,4,11872
U,S410072,2023,5,12957
U,S410072,2023,6,14208
U,S410072,2023,7,13773
U,S410072,2023,8,13447
U,S410072,2023,9,13232
U,S410072,2023,10,12772
U,S410072,2023,11,10947
U,S410072,2023,12,12979
U,S410072,2024,1,10678
U,S410072,2024,2,11002
U,S410072,2024,3,9591
U,S410072,2024,4,11563
U,S410072,2024,5,10753
U,S410072,2024,6,11975
U,S410072,2024,7,11014
U,S410072,2024,8,11168
U,S410072,2024,9,9960
U,S410072,2024,10,10481.57642
U,S410072,2024,11,10335.15893
U,S410072,2024,12,10377.38254
U,S410072,2025,1,10353.82751
U,S410072,2025,2,9582.490195
U,S410072,2025,3,8290.262699
U,S410072,2025,4,10432.90459
U,S410072,2025,5,10745.85741
U,S410072,2025,6,10489.30285
U,S410072,2025,7,10802.88381
U,S410072,2025,8,11025.41315
U,S410072,2025,9,10482.55603
U,S410072,2025,10,11069.21853
U,S410072,2025,11,10806.20925
U,S410072,2025,12,11238.48089
U,S635478,2022,1,12086
U,S635478,2022,2,11819
U,S635478,2022,3,13310
U,S635478,2022,4,9068
U,S635478,2022,5,14558
U,S635478,2022,6,13427
U,S635478,2022,7,13968
U,S635478,2022,8,13108
U,S635478,2022,9,11862
U,S635478,2022,10,13007
U,S635478,2022,11,12330
U,S635478,2022,12,14024
U,S635478,2023,1,11659
U,S635478,2023,2,11012
U,S635478,2023,3,10843
U,S635478,2023,4,10897
U,S635478,2023,5,12230
U,S635478,2023,6,13572
U,S635478,2023,7,13172
U,S635478,2023,8,13383
U,S635478,2023,9,13153
U,S635478,2023,10,11268
U,S635478,2023,11,7977
U,S635478,2023,12,9242
U,S635478,2024,1,8469
U,S635478,2024,2,9731
U,S635478,2024,3,7344
U,S635478,2024,4,9336
U,S635478,2024,5,9505
U,S635478,2024,6,10683
U,S635478,2024,7,9962
U,S635478,2024,8,10383
U,S635478,2024,9,10084
U,S635478,2024,10,10633.83807
U,S635478,2024,11,10561.3518
U,S635478,2024,12,10605.37807
U,S635478,2025,1,10482.73059
U,S635478,2025,2,9701.790274
U,S635478,2025,3,8393.474805
U,S635478,2025,4,10562.79216
U,S635478,2025,5,10879.64117
U,S635478,2025,6,10619.89256
U,S635478,2025,7,10937.37755
U,S635478,2025,8,11162.67733
U,S635478,2025,9,10613.06174
U,S635478,2025,10,11207.02808
U,S635478,2025,11,10940.74438
U,S635478,2025,12,11378.39772
U,S460522,2022,1,9447
U,S460522,2022,2,9389
U,S460522,2022,3,11460
U,S460522,2022,4,7903
U,S460522,2022,5,12545
U,S460522,2022,6,10340
U,S460522,2022,7,12435
U,S460522,2022,8,11865
U,S460522,2022,9,10672
U,S460522,2022,10,12015
U,S460522,2022,11,11845
U,S460522,2022,12,15172
U,S460522,2023,1,12874
U,S460522,2023,2,11075
U,S460522,2023,3,11537
U,S460522,2023,4,12804
U,S460522,2023,5,12081
U,S460522,2023,6,14019
U,S460522,2023,7,12588
U,S460522,2023,8,11829
U,S460522,2023,9,11550
U,S460522,2023,10,11682
U,S460522,2023,11,10801
U,S460522,2023,12,14014
U,S460522,2024,1,11056
U,S460522,2024,2,10602
U,S460522,2024,3,9231
U,S460522,2024,4,10634
U,S460522,2024,5,9930
U,S460522,2024,6,11276
U,S460522,2024,7,10081
U,S460522,2024,8,11074
U,S460522,2024,9,9798
U,S460522,2024,10,10411.62797
U,S460522,2024,11,10418.5371
U,S460522,2024,12,10400.54203
U,S460522,2025,1,10185.42188
U,S460522,2025,2,9426.630415
U,S460522,2025,3,8155.421077
U,S460522,2025,4,10263.21277
U,S460522,2025,5,10571.07539
U,S460522,2025,6,10318.69371
U,S460522,2025,7,10627.17426
U,S460522,2025,8,10846.08414
U,S460522,2025,9,10312.05662
U,S460522,2025,10,10889.17702
U,S460522,2025,11,10630.4456
U,S460522,2025,12,11055.68632
U,S269525,2022,1,10333
U,S269525,2022,2,10173
U,S269525,2022,3,12252
U,S269525,2022,4,7813
U,S269525,2022,5,13229
U,S269525,2022,6,12701
U,S269525,2022,7,13593
U,S269525,2022,8,13400
U,S269525,2022,9,12740
U,S269525,2022,10,13064
U,S269525,2022,11,12566
U,S269525,2022,12,13894
U,S269525,2023,1,12905
U,S269525,2023,2,11931
U,S269525,2023,3,11884
U,S269525,2023,4,11096
U,S269525,2023,5,13193
U,S269525,2023,6,13823
U,S269525,2023,7,12134
U,S269525,2023,8,11960
U,S269525,2023,9,11823
U,S269525,2023,10,11501
U,S269525,2023,11,8398
U,S269525,2023,12,9453
U,S269525,2024,1,8534
U,S269525,2024,2,8386
U,S269525,2024,3,8043
U,S269525,2024,4,9571
U,S269525,2024,5,9242
U,S269525,2024,6,10086
U,S269525,2024,7,11228
U,S269525,2024,8,11986
U,S269525,2024,9,10316
U,S269525,2024,10,10950.76225
U,S269525,2024,11,10835.52284
U,S269525,2024,12,10933.56945
U,S269525,2025,1,10723.90408
U,S269525,2025,2,9924.996873
U,S269525,2025,3,8586.581326
U,S269525,2025,4,10805.80761
U,S269525,2025,5,3949.335779
U,S269525,2025,6,10864.22171
U,S269525,2025,7,11189.01098
U,S269525,2025,8,11419.49419
U,S269525,2025,9,10857.23373
U,S269525,2025,10,11464.8653
U,S269525,2025,11,11192.45528
U,S269525,2025,12,11640.1776
U,S470071,2022,1,13391
U,S470071,2022,2,12437
U,S470071,2022,3,13753
U,S470071,2022,4,9273
U,S470071,2022,5,14106
U,S470071,2022,6,13285
U,S470071,2022,7,13230
U,S470071,2022,8,12492
U,S470071,2022,9,12708
U,S470071,2022,10,13980
U,S470071,2022,11,14061
U,S470071,2022,12,13201
U,S470071,2023,1,12578
U,S470071,2023,2,12046
U,S470071,2023,3,12402
U,S470071,2023,4,12715
U,S470071,2023,5,14225
U,S470071,2023,6,14388
U,S470071,2023,7,13758
U,S470071,2023,8,14284
U,S470071,2023,9,14713
U,S470071,2023,10,15269
U,S470071,2023,11,13866
U,S470071,2023,12,8376
U,S470071,2024,1,7664
U,S470071,2024,2,8853
U,S470071,2024,3,7163
U,S470071,2024,4,8014
U,S470071,2024,5,8685
U,S470071,2024,6,10298
U,S470071,2024,7,9259
U,S470071,2024,8,9674
U,S470071,2024,9,8971
U,S470071,2024,10,9478.008381
U,S470071,2024,11,9369.393339
U,S470071,2024,12,9440.622013
U,S470071,2025,1,9325.721548
U,S470071,2025,2,8630.975858
U,S470071,2025,3,240.8729974
U,S470071,2025,4,9396.946495
U,S470071,2025,5,9678.823975
U,S470071,2025,6,9447.744564
U,S470071,2025,7,9730.187819
U,S470071,2025,8,9930.620622
U,S470071,2025,9,9441.667681
U,S470071,2025,10,9970.076248
U,S470071,2025,11,9733.183048
U,S470071,2025,12,10122.53134
U,S347545,2022,1,10403
U,S347545,2022,2,10273
U,S347545,2022,3,11468
U,S347545,2022,4,8468
U,S347545,2022,5,12057
U,S347545,2022,6,10982
U,S347545,2022,7,10743
U,S347545,2022,8,9966
U,S347545,2022,9,10630
U,S347545,2022,10,10993
U,S347545,2022,11,10698
U,S347545,2022,12,11305
U,S347545,2023,1,10449
U,S347545,2023,2,10032
U,S347545,2023,3,10652
U,S347545,2023,4,11564
U,S347545,2023,5,10900
U,S347545,2023,6,11391
U,S347545,2023,7,10073
U,S347545,2023,8,10006
U,S347545,2023,9,11260
U,S347545,2023,10,10603
U,S347545,2023,11,9047
U,S347545,2023,12,10629
U,S347545,2024,1,9870
U,S347545,2024,2,11251
U,S347545,2024,3,9274
U,S347545,2024,4,10908
U,S347545,2024,5,10401
U,S347545,2024,6,10675
U,S347545,2024,7,11138
U,S347545,2024,8,11672
U,S347545,2024,9,11064
U,S347545,2024,10,11600.50038
U,S347545,2024,11,11469.6946
U,S347545,2024,12,11480.61892
U,S347545,2025,1,11501.48068
U,S347545,2025,2,10644.64573
U,S347545,2025,3,9209.183384
U,S347545,2025,4,11589.32293
U,S347545,2025,5,11936.96449
U,S347545,2025,6,11651.97256
U,S347545,2025,7,12000.3119
U,S347545,2025,8,12247.50714
U,S347545,2025,9,11644.4779
U,S347545,2025,10,12296.16805
U,S347545,2025,11,12004.00593
U,S347545,2025,12,12484.19203
U,S550224,2022,1,11827
U,S550224,2022,2,11082
U,S550224,2022,3,12913
U,S550224,2022,4,9047
U,S550224,2022,5,15676
U,S550224,2022,6,13734
U,S550224,2022,7,18224
U,S550224,2022,8,14757
U,S550224,2022,9,13069
U,S550224,2022,10,14657
U,S550224,2022,11,14703
U,S550224,2022,12,17655
U,S550224,2023,1,14750
U,S550224,2023,2,12928
U,S550224,2023,3,13134
U,S550224,2023,4,14387
U,S550224,2023,5,16601
U,S550224,2023,6,19032
U,S550224,2023,7,17762
U,S550224,2023,8,17068
U,S550224,2023,9,16293
U,S550224,2023,10,13895
U,S550224,2023,11,9857
U,S550224,2023,12,12898
U,S550224,2024,1,10423
U,S550224,2024,2,9765
U,S550224,2024,3,8991
U,S550224,2024,4,11403
U,S550224,2024,5,10943
U,S550224,2024,6,14165
U,S550224,2024,7,13792
U,S550224,2024,8,13832
U,S550224,2024,9,11513
U,S550224,2024,10,12119.43254
U,S550224,2024,11,11990.38224
U,S550224,2024,12,12120.22403
U,S550224,2025,1,11968.23455
U,S550224,2025,2,11076.62747
U,S550224,2025,3,4636.892463
U,S550224,2025,4,0
U,S550224,2025,5,0
U,S550224,2025,6,0
U,S550224,2025,7,0
U,S550224,2025,8,0
U,S550224,2025,9,0
U,S550224,2025,10,0
U,S550224,2025,11,0
U,S550224,2025,12,0
U,S563576,2022,1,13456
U,S563576,2022,2,12141
U,S563576,2022,3,14465
U,S563576,2022,4,8723
U,S563576,2022,5,14562
U,S563576,2022,6,12558
U,S563576,2022,7,13243
U,S563576,2022,8,11998
U,S563576,2022,9,12261
U,S563576,2022,10,13327
U,S563576,2022,11,13094
U,S563576,2022,12,13372
U,S563576,2023,1,9594
U,S563576,2023,2,8727
U,S563576,2023,3,8673
U,S563576,2023,4,8601
U,S563576,2023,5,10446
U,S563576,2023,6,10496
U,S563576,2023,7,10521
U,S563576,2023,8,9396
U,S563576,2023,9,10713
U,S563576,2023,10,9731
U,S563576,2023,11,7358
U,S563576,2023,12,8395
U,S563576,2024,1,8662
U,S563576,2024,2,9523
U,S563576,2024,3,7826
U,S563576,2024,4,10102
U,S563576,2024,5,9757
U,S563576,2024,6,10290
U,S563576,2024,7,10123
U,S563576,2024,8,10119
U,S563576,2024,9,10086
U,S563576,2024,10,10609.02395
U,S563576,2024,11,10476.02193
U,S563576,2024,12,10523.79156
U,S563576,2025,1,10484.80967
U,S563576,2025,2,9703.714469
U,S563576,2025,3,8395.139517
U,S563576,2025,4,10564.88712
U,S563576,2025,5,10881.79898
U,S563576,2025,6,10621.99885
U,S563576,2025,7,10939.5468
U,S563576,2025,8,11164.89127
U,S563576,2025,9,10615.16667
U,S563576,2025,10,11209.25081
U,S563576,2025,11,10942.9143
U,S563576,2025,12,11380.65445
U,S631314,2022,1,11574
U,S631314,2022,2,10951
U,S631314,2022,3,12131
U,S631314,2022,4,8339
U,S631314,2022,5,12337
U,S631314,2022,6,11317
U,S631314,2022,7,11030
U,S631314,2022,8,10277
U,S631314,2022,9,10265
U,S631314,2022,10,11127
U,S631314,2022,11,10371
U,S631314,2022,12,10228
U,S631314,2023,1,10700
U,S631314,2023,2,10295
U,S631314,2023,3,9457
U,S631314,2023,4,9954
U,S631314,2023,5,11330
U,S631314,2023,6,12020
U,S631314,2023,7,11273
U,S631314,2023,8,11318
U,S631314,2023,9,11044
U,S631314,2023,10,10871
U,S631314,2023,11,8788
U,S631314,2023,12,10071
U,S631314,2024,1,9793
U,S631314,2024,2,10791
U,S631314,2024,3,8380
U,S631314,2024,4,10440
U,S631314,2024,5,9595
U,S631314,2024,6,9222
U,S631314,2024,7,9504
U,S631314,2024,8,10003
U,S631314,2024,9,10436
U,S631314,2024,10,10888.91179
U,S631314,2024,11,10685.00535
U,S631314,2024,12,10604.15794
U,S631314,2025,1,10848.64899
U,S631314,2025,2,10040.44856
U,S631314,2025,3,8686.464009
U,S631314,2025,4,10931.50525
U,S631314,2025,5,11259.41445
U,S631314,2025,6,10990.59885
U,S631314,2025,7,11319.16621
U,S631314,2025,8,11552.33049
U,S631314,2025,9,10983.52959
U,S631314,2025,10,11598.22938
U,S631314,2025,11,11322.65057
U,S631314,2025,12,11775.58098
U,S220435,2022,1,10180
U,S220435,2022,2,10070
U,S220435,2022,3,11926
U,S220435,2022,4,7392
U,S220435,2022,5,10940
U,S220435,2022,6,9842
U,S220435,2022,7,9177
U,S220435,2022,8,8041
U,S220435,2022,9,8912
U,S220435,2022,10,9934
U,S220435,2022,11,9829
U,S220435,2022,12,10008
U,S220435,2023,1,9378
U,S220435,2023,2,9313
U,S220435,2023,3,9376
U,S220435,2023,4,9665
U,S220435,2023,5,11570
U,S220435,2023,6,11733
U,S220435,2023,7,10548
U,S220435,2023,8,10867
U,S220435,2023,9,12152
U,S220435,2023,10,11446
U,S220435,2023,11,8773
U,S220435,2023,12,10135
U,S220435,2024,1,9516
U,S220435,2024,2,10463
U,S220435,2024,3,8145
U,S220435,2024,4,10240
U,S220435,2024,5,10377
U,S220435,2024,6,10611
U,S220435,2024,7,10355
U,S220435,2024,8,10721
U,S220435,2024,9,11023
U,S220435,2024,10,11545.49196
U,S220435,2024,11,11367.61319
U,S220435,2024,12,11383.27036
U,S220435,2025,1,11458.85951
U,S220435,2025,2,10605.19974
U,S220435,2025,3,9175.056801
U,S220435,2025,4,11546.37624
U,S220435,2025,5,11892.72954
U,S220435,2025,6,11608.79371
U,S220435,2025,7,11955.84219
U,S220435,2025,8,12202.1214
U,S220435,2025,9,11601.32681
U,S220435,2025,10,12250.60199
U,S220435,2025,11,11959.52254
U,S220435,2025,12,12437.92921
U,S165758,2022,1,8451
U,S165758,2022,2,7477
U,S165758,2022,3,8782
U,S165758,2022,4,5414
U,S165758,2022,5,9948
U,S165758,2022,6,10484
U,S165758,2022,7,11023
U,S165758,2022,8,9529
U,S165758,2022,9,9586
U,S165758,2022,10,9920
U,S165758,2022,11,9811
U,S165758,2022,12,10688
U,S165758,2023,1,9710
U,S165758,2023,2,9672
U,S165758,2023,3,10399
U,S165758,2023,4,9497
U,S165758,2023,5,11549
U,S165758,2023,6,13516
U,S165758,2023,7,13501
U,S165758,2023,8,13606
U,S165758,2023,9,13608
U,S165758,2023,10,12823
U,S165758,2023,11,10144
U,S165758,2023,12,10603
U,S165758,2024,1,9590
U,S165758,2024,2,9652
U,S165758,2024,3,8607
U,S165758,2024,4,9347
U,S165758,2024,5,10602
U,S165758,2024,6,10343
U,S165758,2024,7,10949
U,S165758,2024,8,11074
U,S165758,2024,9,11046
U,S165758,2024,10,11620.04745
U,S165758,2024,11,11515.16587
U,S165758,2024,12,11530.96715
U,S165758,2025,1,11482.76895
U,S165758,2025,2,10627.32798
U,S165758,2025,3,1334.642078
U,S165758,2025,4,8099.3278
U,S165758,2025,5,11917.54427
U,S165758,2025,6,11633.01599
U,S165758,2025,7,11980.78861
U,S165758,2025,8,12227.5817
U,S165758,2025,9,11625.53352
U,S165758,2025,10,12276.16344
U,S165758,2025,11,11984.47664
U,S165758,2025,12,12463.88152
U,S457577,2022,1,8600
U,S457577,2022,2,8895
U,S457577,2022,3,10913
U,S457577,2022,4,5602
U,S457577,2022,5,9169
U,S457577,2022,6,9584
U,S457577,2022,7,9029
U,S457577,2022,8,9599
U,S457577,2022,9,9540
U,S457577,2022,10,9594
U,S457577,2022,11,9807
U,S457577,2022,12,9501
U,S457577,2023,1,9345
U,S457577,2023,2,9196
U,S457577,2023,3,8678
U,S457577,2023,4,5843
U,S457577,2023,5,10693
U,S457577,2023,6,10077
U,S457577,2023,7,10030
U,S457577,2023,8,11047
U,S457577,2023,9,11003
U,S457577,2023,10,11301
U,S457577,2023,11,10062
U,S457577,2023,12,10417
U,S457577,2024,1,9867
U,S457577,2024,2,10027
U,S457577,2024,3,7313
U,S457577,2024,4,7831
U,S457577,2024,5,11338
U,S457577,2024,6,10534
U,S457577,2024,7,11973
U,S457577,2024,8,11861
U,S457577,2024,9,11135
U,S457577,2024,10,11671.56889
U,S457577,2024,11,11450.29044
U,S457577,2024,12,11533.07472
U,S457577,2025,1,11575.28809
U,S457577,2025,2,10712.95465
U,S457577,2025,3,9268.280638
U,S457577,2025,4,11663.69404
U,S457577,2025,5,12013.56649
U,S457577,2025,6,11726.74571
U,S457577,2025,7,12077.32041
U,S457577,2025,8,12326.10195
U,S457577,2025,9,11719.20295
U,S457577,2025,10,12375.07513
U,S457577,2025,11,12081.03815
U,S457577,2025,12,12564.3057
U,S290940,2022,1,8707
U,S290940,2022,2,8454
U,S290940,2022,3,10112
U,S290940,2022,4,7101
U,S290940,2022,5,10341
U,S290940,2022,6,9299
U,S290940,2022,7,9797
U,S290940,2022,8,9522
U,S290940,2022,9,9320
U,S290940,2022,10,1417
U,S290940,2023,1,3677
U,S290940,2023,2,8426
U,S290940,2023,3,9473
U,S290940,2023,4,9436
U,S290940,2023,5,10280
U,S290940,2023,6,11762
U,S290940,2023,7,11885
U,S290940,2023,8,12180
U,S290940,2023,9,12315
U,S290940,2023,10,12359
U,S290940,2023,11,10975
U,S290940,2023,12,12341
U,S290940,2024,1,11823
U,S290940,2024,2,13003
U,S290940,2024,3,10351
U,S290940,2024,4,11091
U,S290940,2024,5,11080
U,S290940,2024,6,11398
U,S290940,2024,7,11660
U,S290940,2024,8,11954
U,S290940,2024,9,11143
U,S290940,2024,10,11611.92721
U,S290940,2024,11,11432.43465
U,S290940,2024,12,11438.24439
U,S290940,2025,1,11583.60442
U,S290940,2025,2,10720.65143
U,S290940,2025,3,9274.939484
U,S290940,2025,4,11672.07388
U,S290940,2025,5,12022.1977
U,S290940,2025,6,11735.17085
U,S290940,2025,7,12085.99742
U,S290940,2025,8,12334.95771
U,S290940,2025,9,11727.62267
U,S290940,2025,10,12383.96607
U,S290940,2025,11,12089.71784
U,S290940,2025,12,12573.33259
U,S365639,2022,1,8516
U,S365639,2022,2,8835
U,S365639,2022,3,11041
U,S365639,2022,4,7886
U,S365639,2022,5,11624
U,S365639,2022,6,10691
U,S365639,2022,7,11536
U,S365639,2022,8,10452
U,S365639,2022,9,10899
U,S365639,2022,10,11801
U,S365639,2022,11,11778
U,S365639,2022,12,13345
U,S365639,2023,1,12095
U,S365639,2023,2,10232
U,S365639,2023,3,10953
U,S365639,2023,4,10132
U,S365639,2023,5,11414
U,S365639,2023,6,12185
U,S365639,2023,7,10781
U,S365639,2023,8,9559
U,S365639,2023,9,8956
U,S365639,2023,10,9021
U,S365639,2023,11,7919
U,S365639,2023,12,9279
U,S365639,2024,1,8286
U,S365639,2024,2,7988
U,S365639,2024,3,7773
U,S365639,2024,4,7346
U,S365639,2024,5,7275
U,S365639,2024,6,8524
U,S365639,2024,7,9053
U,S365639,2024,8,10058
U,S365639,2024,9,9331
U,S365639,2024,10,9828.817429
U,S365639,2024,11,9752.327007
U,S365639,2024,12,9752.430268
U,S365639,2025,1,9699.956278
U,S365639,2025,2,8977.330925
U,S365639,2025,3,7766.710969
U,S365639,2025,4,9774.039433
U,S365639,2025,5,10067.22846
U,S365639,2025,6,9826.875993
U,S365639,2025,7,10120.6535
U,S365639,2025,8,10329.12953
U,S365639,2025,9,9820.555248
U,S365639,2025,10,10370.16848
U,S365639,2025,11,10123.76892
U,S365639,2025,12,10528.74149
U,S639033,2022,1,5228
U,S639033,2022,2,6367
U,S639033,2022,3,7892
U,S639033,2022,4,4779
U,S639033,2022,5,9147
U,S639033,2022,6,8192
U,S639033,2022,7,8839
U,S639033,2022,8,8357
U,S639033,2022,9,8692
U,S639033,2022,10,9746
U,S639033,2022,11,9143
U,S639033,2022,12,9919
U,S639033,2023,1,8825
U,S639033,2023,2,9473
U,S639033,2023,3,9083
U,S639033,2023,4,8736
U,S639033,2023,5,10677
U,S639033,2023,6,10551
U,S639033,2023,7,10650
U,S639033,2023,8,10379
U,S639033,2023,9,10861
U,S639033,2023,10,10335
U,S639033,2023,11,7879
U,S639033,2023,12,9030
U,S639033,2024,1,8955
U,S639033,2024,2,9401
U,S639033,2024,3,7081
U,S639033,2024,4,9406
U,S639033,2024,5,10043
U,S639033,2024,6,11114
U,S639033,2024,7,10545
U,S639033,2024,8,10661
U,S639033,2024,9,10928
U,S639033,2024,10,11556.96474
U,S639033,2024,11,11401.40672
U,S639033,2024,12,11499.34683
U,S639033,2025,1,11360.10312
U,S639033,2025,2,10513.80049
U,S639033,2025,3,9095.98301
U,S639033,2025,4,11446.8656
U,S639033,2025,5,11790.23391
U,S639033,2025,6,11508.74513
U,S639033,2025,7,11852.80264
U,S639033,2025,8,12096.95933
U,S639033,2025,9,11501.3426
U,S639033,2025,10,12145.0221
U,S639033,2025,11,11856.45127
U,S639033,2025,12,12330.73486
U,S299458,2022,1,11621
U,S299458,2022,2,10832
U,S299458,2022,3,12208
U,S299458,2022,4,8471
U,S299458,2022,5,12047
U,S299458,2022,6,11696
U,S299458,2022,7,11191
U,S299458,2022,8,10478
U,S299458,2022,9,10378
U,S299458,2022,10,10997
U,S299458,2022,11,10248
U,S299458,2022,12,10891
U,S299458,2023,1,10402
U,S299458,2023,2,9389
U,S299458,2023,3,9536
U,S299458,2023,4,9383
U,S299458,2023,5,10540
U,S299458,2023,6,10122
U,S299458,2023,7,9354
U,S299458,2023,8,9804
U,S299458,2023,9,10070
U,S299458,2023,10,10106
U,S299458,2023,11,8538
U,S299458,2023,12,9170
U,S299458,2024,1,8737
U,S299458,2024,2,8849
U,S299458,2024,3,6941
U,S299458,2024,4,7770
U,S299458,2024,5,8277
U,S299458,2024,6,8130
U,S299458,2024,7,8889
U,S299458,2024,8,9293
U,S299458,2024,9,8944
U,S299458,2024,10,9307.366277
U,S299458,2024,11,9168.453427
U,S299458,2024,12,9122.335148
U,S299458,2025,1,9297.653944
U,S299458,2025,2,8604.999228
U,S299458,2025,3,7444.589316
U,S299458,2025,4,9368.664525
U,S299458,2025,5,9649.693638
U,S299458,2025,6,9419.309707
U,S299458,2025,7,9700.902893
U,S299458,2025,8,9900.732454
U,S299458,2025,9,9413.251114
U,S299458,2025,10,9940.069331
U,S299458,2025,11,9703.889107
U,S299458,2025,12,10092.06557
U,S143085,2022,1,10593
U,S143085,2022,2,9961
U,S143085,2022,3,10983
U,S143085,2022,4,7309
U,S143085,2022,5,11385
U,S143085,2022,6,9636
U,S143085,2022,7,10686
U,S143085,2022,8,9713
U,S143085,2022,9,9117
U,S143085,2022,10,10398
U,S143085,2022,11,10161
U,S143085,2022,12,11866
U,S143085,2023,1,9898
U,S143085,2023,2,8745
U,S143085,2023,3,8912
U,S143085,2023,4,9016
U,S143085,2023,5,8876
U,S143085,2023,6,10975
U,S143085,2023,7,10923
U,S143085,2023,8,10207
U,S143085,2023,9,9480
U,S143085,2023,10,9918
U,S143085,2023,11,9071
U,S143085,2023,12,11295
U,S143085,2024,1,9576
U,S143085,2024,2,9942
